"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0F9P0","2020-04-09 19:00:00","26.000","33.000","4.500","21.400","0.800","1014.100","","0.000","11.600","28.000","","25.000","","18.900",""
"C0R560","2020-04-09 19:00:00","22.000","199.000","1.600","24.800","0.680","1014.200","","0.000","-99.000","-99.000","-99.000","28.300","","20.100",""
"C0X220","2020-04-09 19:00:00","26.000","360.000","3.400","21.200","0.780","1013.500","","0.000","-99.000","-99.000","-99.000","25.100","","18.400",""
"C0M680","2020-04-09 19:00:00","37.000","347.000","2.300","21.000","0.870","1013.800","","0.000","-99.000","-99.000","-99.000","26.800","","17.900",""
"C0S710","2020-04-09 19:00:00","382.000","27.000","2.800","17.500","0.850","976.200","","1.000","-99.000","-99.000","-99.000","20.400","","16.500",""
"C0F9T0","2020-04-09 19:00:00","111.000","330.000","2.400","21.400","0.740","1002.900","","0.000","-99.000","-99.000","-99.000","26.900","","18.500",""
"C0F9N0","2020-04-09 19:00:00","75.000","339.000","0.900","24.600","0.530","1007.100","","0.000","-99.000","-99.000","-99.000","28.700","","20.100",""
"C0G740","2020-04-09 19:00:00","24.000","359.000","3.500","20.800","0.830","1013.900","","0.000","-99.000","-99.000","-99.000","24.200","","18.300",""
"C0UA70","2020-04-09 19:00:00","547.000","354.000","4.800","15.000","0.990","958.200","","0.000","-99.000","-99.000","-99.000","18.000","","12.800",""
"C0AC60","2020-04-09 19:00:00","55.000","87.000","1.700","20.500","0.670","1012.800","","0.000","7.100","77.000","","24.400","","17.400",""
"C0R510","2020-04-09 19:00:00","31.000","215.000","1.400","25.000","0.670","1011.800","","0.000","-99.000","-99.000","-99.000","29.300","","20.700",""
"C0X060","2020-04-09 19:00:00","19.000","5.000","3.700","21.600","0.780","1016.100","","0.000","-99.000","-99.000","-99.000","27.900","","18.000",""
"C0E550","2020-04-09 19:00:00","84.000","47.000","2.000","20.600","0.570","1008.600","","0.000","-99.000","-99.000","-99.000","24.700","","16.800",""
"C0AI20","2020-04-09 19:00:00","25.000","76.000","4.100","19.900","0.700","1017.000","","0.000","-99.000","-99.000","-99.000","21.100","","17.100",""
"C0E740","2020-04-09 19:00:00","27.000","53.000","1.300","21.300","0.630","1008.500","","0.000","-99.000","-99.000","-99.000","25.800","","17.400",""
"C0R650","2020-04-09 19:00:00","29.000","229.000","0.900","24.600","0.790","1014.000","","0.000","-99.000","-99.000","-99.000","28.400","","20.100",""
"C0S750","2020-04-09 19:00:00","2280.000","0.000","0.000","9.200","1.000","775.500","","0.000","-99.000","-99.000","-99.000","14.100","","8.700",""
"C0I370","2020-04-09 19:00:00","671.000","228.000","0.800","20.200","0.670","941.900","","0.000","-99.000","-99.000","-99.000","24.100","","17.100",""
"C0K400","2020-04-09 19:00:00","65.000","340.000","1.100","21.600","0.820","1009.500","","0.000","-99.000","-99.000","-99.000","26.400","","17.800",""
"C0A650","2020-04-09 19:00:00","287.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0U750","2020-04-09 19:00:00","398.000","68.000","4.300","16.600","0.900","973.700","","0.000","-99.000","-99.000","-99.000","17.800","","14.200",""
"C0M730","2020-04-09 19:00:00","40.000","358.000","1.400","22.500","0.720","1011.100","","0.000","-99.000","-99.000","-99.000","29.300","","19.000",""
"C0Z061","2020-04-09 19:00:00","174.000","97.000","0.900","17.700","0.990","1002.900","","0.000","-99.000","-99.000","-99.000","21.800","","17.700",""
"C0M670","2020-04-09 19:00:00","43.000","340.000","2.100","21.400","0.790","1011.000","","0.000","-99.000","-99.000","-99.000","26.300","","18.000",""
"C0I530","2020-04-09 19:00:00","3014.000","228.000","6.300","1.800","0.980","702.000","","-99.000","12.500","253.000","","5.900","","1.800",""
"C0A880","2020-04-09 19:00:00","6.000","0.000","0.000","17.600","0.900","1018.200","","0.500","-99.000","-99.000","-99.000","23.000","","15.900",""
"C0S950","2020-04-09 19:00:00","415.000","227.000","2.400","16.900","0.930","970.700","","0.000","-99.000","-99.000","-99.000","20.600","","16.700",""
"C0X190","2020-04-09 19:00:00","10.000","356.000","2.600","22.200","0.780","1014.800","","0.000","-99.000","-99.000","-99.000","26.700","","19.300",""
"C0A560","2020-04-09 19:00:00","405.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0M690","2020-04-09 19:00:00","33.000","4.000","2.100","21.300","0.840","1011.900","","0.000","-99.000","-99.000","-99.000","26.300","","17.800",""
"C0R440","2020-04-09 19:00:00","1679.000","146.000","1.800","12.100","1.000","837.200","","0.000","-99.000","-99.000","-99.000","15.900","","11.900",""
"C0F970","2020-04-09 19:00:00","145.000","10.000","2.400","22.700","0.530","998.600","","0.000","-99.000","-99.000","-99.000","27.100","","18.600",""
"C0C490","2020-04-09 19:00:00","157.000","82.000","1.600","19.900","0.700","1000.500","","0.000","6.800","78.000","","24.000","","17.300",""
"C0X160","2020-04-09 19:00:00","26.000","334.000","3.600","23.900","0.680","1012.800","","0.000","-99.000","-99.000","-99.000","27.800","","19.300",""
"C0S760","2020-04-09 19:00:00","1621.000","143.000","0.700","10.800","1.000","842.100","","0.500","-99.000","-99.000","-99.000","13.800","","10.800",""
"C0O830","2020-04-09 19:00:00","127.000","274.000","0.700","22.600","0.700","1002.000","","0.000","-99.000","-99.000","-99.000","30.100","","17.900",""
"C0A9A0","2020-04-09 19:00:00","24.000","104.000","3.100","20.300","0.770","1017.100","","1.500","-99.000","-99.000","-99.000","22.800","","17.100",""
"C0Z150","2020-04-09 19:00:00","27.000","245.000","2.900","21.000","0.720","1017.100","","0.000","-99.000","-99.000","-99.000","22.700","","18.900",""
"C0W170","2020-04-09 19:00:00","42.000","30.000","4.300","15.500","0.900","1014.600","","0.000","-99.000","-99.000","-99.000","18.300","","14.600",""
"C0E540","2020-04-09 19:00:00","32.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0D660","2020-04-09 19:00:00","65.000","51.000","2.300","20.800","0.640","1010.400","","0.000","-99.000","-99.000","-99.000","23.700","","18.600",""
"C0U650","2020-04-09 19:00:00","442.000","0.000","0.000","16.700","0.870","970.200","","0.000","-99.000","-99.000","-99.000","19.500","","15.700",""
"C0G810","2020-04-09 19:00:00","26.000","351.000","1.500","22.000","0.810","1012.300","","0.000","-99.000","-99.000","-99.000","27.200","","18.500",""
"C0F9Z0","2020-04-09 19:00:00","3193.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0M410","2020-04-09 19:00:00","245.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0I410","2020-04-09 19:00:00","180.000","281.000","0.300","23.300","0.640","995.300","","0.000","-99.000","-99.000","-99.000","27.400","","18.200",""
"C0R840","2020-04-09 19:00:00","536.000","42.000","6.400","17.400","-99.000","957.000","","0.000","-99.000","-99.000","-99.000","24.000","","17.400",""
"C0K250","2020-04-09 19:00:00","12.000","3.000","2.900","20.400","0.870","1015.300","","0.000","8.300","5.000","","25.700","","17.000",""
"C0AH80","2020-04-09 19:00:00","68.000","90.000","1.000","18.800","0.840","1011.300","","0.500","-99.000","-99.000","-99.000","22.300","","16.300",""
"C0V640","2020-04-09 19:00:00","35.000","341.000","2.200","24.400","0.710","1012.100","","0.000","-99.000","-99.000","-99.000","27.200","","19.500",""
"C0S920","2020-04-09 19:00:00","98.000","315.000","0.500","20.400","0.910","1002.600","","0.000","-99.000","-99.000","-99.000","26.100","","18.500",""
"C0S830","2020-04-09 19:00:00","288.000","320.000","1.700","19.600","0.650","987.600","","0.000","-99.000","-99.000","-99.000","21.300","","19.100",""
"C0V800","2020-04-09 19:00:00","256.000","270.000","1.000","24.000","0.660","985.300","","0.000","-99.000","-99.000","-99.000","28.600","","19.000",""
"C0R140","2020-04-09 19:00:00","740.000","318.000","1.100","18.800","0.920","935.800","","0.000","-99.000","-99.000","-99.000","23.100","","16.300",""
"C0K410","2020-04-09 19:00:00","20.000","3.000","3.000","20.800","0.830","1013.300","","0.000","-99.000","-99.000","-99.000","25.600","","18.000",""
"C0F000","2020-04-09 19:00:00","273.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0W150","2020-04-09 19:00:00","42.000","61.000","4.400","18.700","0.740","1014.300","","0.000","10.100","76.000","","24.000","","15.400",""
"C0AH90","2020-04-09 19:00:00","660.000","0.000","0.000","13.900","0.990","947.800","","0.500","-99.000","-99.000","-99.000","19.900","","13.800",""
"C0AD50","2020-04-09 19:00:00","84.000","79.000","5.200","20.200","0.850","1009.700","","0.000","-99.000","-99.000","-99.000","22.700","","17.300",""
"C0F9K0","2020-04-09 19:00:00","30.000","25.000","3.600","21.000","0.760","1012.000","","0.000","10.000","27.000","","24.900","","18.600",""
"C0H990","2020-04-09 19:00:00","3076.000","229.000","5.900","2.100","0.990","706.400","","0.000","-99.000","-99.000","-99.000","4.700","","2.000",""
"C0V260","2020-04-09 19:00:00","126.000","224.000","1.100","24.000","0.660","1001.700","","0.000","-99.000","-99.000","-99.000","30.500","","18.500",""
"C0S970","2020-04-09 19:00:00","19.000","12.000","1.500","22.700","0.590","1015.900","","0.500","-99.000","-99.000","-99.000","25.400","","20.000",""
"C0U940","2020-04-09 19:00:00","25.000","237.000","0.800","19.400","0.780","1018.500","","0.000","-99.000","-99.000","-99.000","22.900","","17.400",""
"C0V660","2020-04-09 19:00:00","25.000","4.000","1.800","25.300","0.560","1013.400","","0.000","-99.000","-99.000","-99.000","28.300","","19.200",""
"C0F9R0","2020-04-09 19:00:00","20.000","44.000","3.000","21.100","1.000","1015.300","","0.000","-99.000","-99.000","-99.000","25.400","","18.700",""
"C0W130","2020-04-09 19:00:00","18.000","18.000","5.400","20.100","0.830","1013.900","","0.000","13.200","23.000","","21.800","","19.300",""
"C0C700","2020-04-09 19:00:00","151.000","87.000","2.800","19.400","0.700","1001.900","","0.000","8.400","102.000","","22.200","","17.000",""
"C0R100","2020-04-09 19:00:00","1006.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0X120","2020-04-09 19:00:00","28.000","345.000","3.000","22.200","0.770","1014.400","","0.000","-99.000","-99.000","-99.000","27.300","","18.600",""
"C0R670","2020-04-09 19:00:00","26.000","77.000","5.000","23.500","0.510","1014.700","","0.000","12.400","67.000","","26.700","","20.500",""
"C0W110","2020-04-09 19:00:00","16.000","26.000","4.800","15.000","0.890","1019.200","","0.000","-99.000","-99.000","-99.000","17.500","","14.700",""
"CM0130","2020-04-09 19:00:00","11.000","341.000","6.100","22.000","0.770","1015.900","","0.000","-99.000","-99.000","-99.000","22.900","","20.000",""
"C0AC70","2020-04-09 19:00:00","71.000","76.000","1.600","20.000","0.740","1011.500","","0.500","-99.000","-99.000","-99.000","22.900","","17.300",""
"CM0100","2020-04-09 19:00:00","25.000","73.000","3.000","21.000","0.600","1015.100","","0.000","-99.000","-99.000","-99.000","23.900","","19.000",""
"C0X050","2020-04-09 19:00:00","25.000","340.000","3.100","21.600","0.850","1012.500","","0.000","-99.000","-99.000","-99.000","28.000","","17.600",""
"C0K580","2020-04-09 19:00:00","26.000","352.000","2.000","21.000","0.990","1014.800","","0.000","-99.000","-99.000","-99.000","26.600","","17.900",""
"C0G650","2020-04-09 19:00:00","34.000","325.000","0.800","22.500","0.790","1012.000","","0.000","-99.000","-99.000","-99.000","28.400","","18.800",""
"C0T9B0","2020-04-09 19:00:00","558.000","287.000","1.200","16.600","0.810","957.100","","0.000","-99.000","-99.000","-99.000","17.900","","15.800",""
"C0E850","2020-04-09 19:00:00","104.000","30.000","0.600","20.000","0.700","1005.000","","0.000","-99.000","-99.000","-99.000","24.400","","16.400",""
"C0S990","2020-04-09 19:00:00","409.000","20.000","4.400","19.700","0.630","972.300","","1.000","-99.000","-99.000","-99.000","23.400","","18.600",""
"C0X240","2020-04-09 19:00:00","394.000","184.000","0.400","18.400","0.870","972.400","","0.000","-99.000","-99.000","-99.000","25.900","","16.000",""
"C0I090","2020-04-09 19:00:00","910.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0I490","2020-04-09 19:00:00","1601.000","200.000","2.500","12.500","0.990","844.400","","0.500","-99.000","-99.000","-99.000","20.400","","11.700",""
"C0S980","2020-04-09 19:00:00","901.000","360.000","1.600","14.700","0.880","917.600","","1.000","7.800","50.000","","19.000","","13.900",""
"C0X110","2020-04-09 19:00:00","20.000","14.000","3.100","23.200","0.710","1014.200","","0.000","-99.000","-99.000","-99.000","27.100","","19.700",""
"C0V310","2020-04-09 19:00:00","46.000","324.000","1.600","25.100","0.440","1009.800","","0.000","-99.000","-99.000","-99.000","30.000","","19.500",""
"C0G620","2020-04-09 19:00:00","110.000","346.000","1.500","21.100","0.770","1003.000","","0.000","-99.000","-99.000","-99.000","29.500","","17.200",""
"C0Z050","2020-04-09 19:00:00","830.000","0.000","0.000","13.800","0.930","928.000","","0.000","-99.000","-99.000","-99.000","17.400","","13.800",""
"C0X150","2020-04-09 19:00:00","18.000","10.000","2.900","22.600","0.760","1015.700","","0.000","-99.000","-99.000","-99.000","27.300","","18.700",""
"C0R690","2020-04-09 19:00:00","248.000","17.000","2.000","20.000","0.810","988.000","","0.000","8.300","53.000","","27.400","","18.500",""
"C0U720","2020-04-09 19:00:00","1260.000","335.000","1.200","10.000","1.000","892.000","","2.000","-99.000","-99.000","-99.000","15.000","","10.000",""
"C0A860","2020-04-09 19:00:00","362.000","31.000","2.600","16.300","1.000","978.000","","4.000","-99.000","-99.000","-99.000","20.500","","14.100",""
"C0W140","2020-04-09 19:00:00","21.000","65.000","4.900","18.300","0.730","1017.200","","39.500","10.000","76.000","","21.000","","18.300",""
"C0G660","2020-04-09 19:00:00","27.000","353.000","2.600","21.700","0.800","1014.700","","0.000","-99.000","-99.000","-99.000","27.300","","18.400",""
"C0E750","2020-04-09 19:00:00","62.000","39.000","1.800","21.500","0.590","1009.100","","0.000","-99.000","-99.000","-99.000","25.600","","17.800",""
"C0U520","2020-04-09 19:00:00","517.000","223.000","0.600","15.200","0.990","963.700","","0.500","-99.000","-99.000","-99.000","21.000","","14.400",""
"C0T9G0","2020-04-09 19:00:00","605.000","0.000","0.000","16.300","0.900","952.900","","0.500","-99.000","-99.000","-99.000","19.200","","15.000",""
"C0S700","2020-04-09 19:00:00","507.000","145.000","0.300","16.200","0.940","962.200","","0.500","-99.000","-99.000","-99.000","21.300","","15.600",""
"C0Z310","2020-04-09 19:00:00","59.000","353.000","1.000","19.800","0.860","1013.200","","0.000","-99.000","-99.000","-99.000","22.000","","19.200",""
"C0E610","2020-04-09 19:00:00","850.000","0.000","0.000","16.300","0.740","922.700","","0.000","-99.000","-99.000","-99.000","22.800","","14.100",""
"C0R280","2020-04-09 19:00:00","242.000","64.000","2.200","20.000","0.780","990.000","","0.000","8.200","74.000","","26.200","","18.300",""
"C0V450","2020-04-09 19:00:00","51.000","199.000","1.200","24.000","0.640","1010.100","","0.000","-99.000","-99.000","-99.000","28.500","","19.600",""
"C0M720","2020-04-09 19:00:00","225.000","334.000","2.100","21.000","0.710","990.500","","0.000","-99.000","-99.000","-99.000","25.800","","17.200",""
"C0AD10","2020-04-09 19:00:00","27.000","109.000","1.000","20.000","0.690","1016.300","","1.000","-99.000","-99.000","-99.000","23.200","","17.500",""
"C0Z180","2020-04-09 19:00:00","34.000","258.000","1.200","20.600","0.710","1015.500","","0.500","-99.000","-99.000","-99.000","22.300","","19.200",""
"C0K420","2020-04-09 19:00:00","42.000","7.000","2.500","20.900","0.810","1011.400","","0.000","-99.000","-99.000","-99.000","26.300","","17.600",""
"C0D540","2020-04-09 19:00:00","227.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0E590","2020-04-09 19:00:00","40.000","25.000","2.000","19.900","0.770","1011.700","","0.000","-99.000","-99.000","-99.000","26.000","","17.600",""
"C0Z330","2020-04-09 19:00:00","488.000","0.000","0.100","16.000","0.920","965.800","","0.500","-99.000","-99.000","-99.000","20.500","","15.500",""
"C0K291","2020-04-09 20:00:00","8.000","8.000","4.500","20.900","0.860","1016.600","","0.000","-99.000","-99.000","-99.000","25.000","","18.500",""
"C0F930","2020-04-09 20:00:00","100.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0I010","2020-04-09 20:00:00","1562.000","108.000","0.700","13.000","0.920","851.600","","0.000","-99.000","-99.000","-99.000","20.500","","12.200",""
"C0R190","2020-04-09 20:00:00","32.000","30.000","0.300","22.900","0.920","1012.400","","0.000","-99.000","-99.000","-99.000","29.300","","19.500",""
"C0E420","2020-04-09 20:00:00","19.000","44.000","3.100","20.100","0.680","1014.000","","0.000","-99.000","-99.000","-99.000","24.900","","17.800",""
